Plate #,Row,Column,Record no.,ORF,Gene
13,F,23,3642,YDR283C,GCN2
13,F,24,7287,YGR255C,COQ6
13,G,1,4542,YGL175C,SAE2
13,G,2,3744,YDL047W,SIT4
13,G,3,4543,YGL176C,YGL176C
13,G,4,3764,YDL067C,COX9
13,G,5,4544,YGL177W,YGL177W
13,G,6,3771,YDL074C,BRE1
13,G,7,4546,YGL179C,TOS3
13,G,8,3772,YDL075W,RPL31a
13,G,9,4547,YGL180W,ATG1
13,G,10,4311,YDR477W,SNF1
13,G,11,4548,YGL181W,GTS1
13,G,12,4317,YDR483W,KRE2
13,G,13,6099,YER101C,AST2
13,G,14,4355,YDR521W,YDR521W
13,G,15,6101,YER103W,SSA4
13,G,16,4357,YDR523C,SPS1
13,G,17,6104,YER106W,MAM1
13,G,18,1561,YLR006C,SSK1
13,G,19,6106,YER108C,YER108C
13,G,20,565,YML010W-A,YML010W-A
13,G,21,6107,YER109C,FLO8
13,G,22,614,YMR038C,CCS1
13,G,23,6108,YER110C,KAP123
13,G,24,1661,YOR364W,YOR364W
13,H,1,3655,YDR296W,MHR1
13,H,2,7375,YNL059C,ARP5
13,H,3,3659,YDR300C,PRO1
13,H,4,7376,YNL069C,RPL16b
13,H,5,1411,YIL018W,RPL2b
13,H,6,7383,YNL147W,LSM7
13,H,7,1459,YIL066C,RNR3
13,H,8,7384,YNL220W,ADE12
13,H,9,5636,YFL018C,LPD1
13,H,10,7386,YNL284C,MRPL10
13,H,11,5914,YGR262C,BUD32
13,H,12,7387,YNL315C,ATP11
13,H,13,6197,YMR064W,AEP1
13,H,14,7395,YPL183W,YPL183W
13,H,15,6199,YMR066W,SOV1
13,H,16,2403,YOR147W,MDM32
13,H,17,6510,YML110C,COQ5
13,H,18,1152,YNL292W,PUS4
13,H,19,6511,YML111W,BUL2
13,H,20,849,YMR263W,SAP30
13,H,21,6512,YML112W,CTK3
13,H,22,1137,YNL307C,MCK1
13,H,23,6530,YML129C,COX14
13,H,24,1167,YNL277W,MET2
13,I,2,3313,YBR173C,UMP1
13,I,3,6109,YER111C,SWI4
13,I,4,-,,
13,I,5,6111,YER113C,TMN3
13,I,6,336,YER014W,HEM14
13,I,7,6112,YER114C,BOI2
13,I,8,147,YER016W,BIM1
13,I,9,6113,YER115C,SPR6
13,I,10,160,YER028C,MIG3
13,I,11,6114,YER116C,SLX8
13,I,12,177,YER044C,ERG28
13,I,13,6115,YER117W,RPL23b
13,I,14,190,YER055C,HIS1
13,I,15,6116,YER118C,SHO1
13,I,16,991,YHR028C,DAP2
13,I,17,6117,YER119C,AVT6
13,I,18,996,YHR033W,YHR033W
13,I,19,6118,YER119C-A,YER119C-A
13,I,20,3414,YCL006C,YCL006C
13,I,21,6119,YER120W,SCS2
13,I,22,3445,YCL038C,ATG22
13,I,23,6120,YER121W,YER121W
13,I,24,7249,YAL024C,LTE1
13,J,1,6537,YMR097C,MTG1
13,J,2,7364,YFL063W,YFL063W
13,J,3,6538,YMR098C,ATP25
13,J,4,7367,YJL103C,GSM1
13,J,5,6652,YOL143C,RIB4
13,J,6,7368,YML073C,RPL6a
13,J,7,6866,YAL016W,TPD3
13,J,8,7369,YNL011C,YNL011C
13,J,9,6884,YGL218W,YGL218W
13,J,10,7370,YNL014W,HEF3
13,J,11,6902,YJR090C,GRR1
13,J,12,-,,
13,J,13,6947,YLR286C,CTS1
13,J,14,-,,
13,J,15,3900,YDL202W,MRPL11
13,J,16,-,,
13,J,17,5727,YBR279W,PAF1
13,J,18,-,,
13,J,19,5768,YCR044C,PER1
13,J,20,-,,
13,J,21,5784,YCR063W,BUD31
13,J,22,-,,
13,J,23,6771,YJL003W,COX16
13,J,24,-,,
13,K,1,6122,YER123W,YCK3
13,K,2,7250,YBR299W,MAL32
13,K,3,6123,YER124C,DSE1
13,K,4,7253,YCR107W,AAD3
13,K,5,6127,YER128W,VFA1
13,K,6,7256,YDR242W,AMD2
13,K,7,6128,YER129W,SAK1
13,K,8,7257,YDR326C,YSP2
13,K,9,6129,YER130C,YER130C
13,K,10,7258,YDR417C,YDR417C
13,K,11,6130,YER131W,RPS26b
13,K,12,7259,YDR444W,YDR444W
13,K,13,6131,YER132C,PMD1
13,K,14,7260,YDR461W,MFA1
13,K,15,6133,YER134C,YER134C
13,K,16,7261,YDR493W,MZM1
13,K,17,6134,YER135C,YER135C
13,K,18,7264,YDR502C,SAM2
13,K,19,6136,YER137C,YER137C
13,K,20,7265,YDR506C,GMC1
13,K,21,6137,YER139C,RTR1
13,K,22,7267,YDR515W,SLF1
13,K,23,6138,YER140W,EMP65
13,K,24,7269,YER089C,PTC2
13,L,1,6772,YJL004C,SYS1
13,L,2,-,,
13,L,3,6774,YJL006C,CTK2
13,L,4,-,,
13,L,5,6780,YJL012C,VTC4
13,L,6,-,,
13,L,7,6781,YJL013C,MAD3
13,L,8,-,,
13,L,9,6795,YJL027C,YJL027C
13,L,10,-,,
13,L,11,6796,YJL028W,YJL028W
13,L,12,-,,
13,L,13,6801,YJR004C,SAG1
13,L,14,-,,
13,L,15,6830,YJR032W,CPR7
13,L,16,-,,
13,L,17,6835,YJR037W,YJR037W
13,L,18,-,,
13,L,19,-,,
13,L,20,-,,
13,L,21,6845,YJR047C,ANB1
13,L,22,-,,
13,L,23,6838,YJR040W,GEF1
13,L,24,-,,
13,M,1,6139,YER141W,COX15
13,M,2,7270,YFL001W,DEG1
13,M,3,6140,YER142C,MAG1
13,M,4,7272,YFL003C,MSH4
13,M,5,6141,YER143W,DDI1
13,M,6,7273,YFL004W,VTC2
13,M,7,6142,YER145C,FTR1
13,M,8,7275,YFL007W,BLM10
13,M,9,6146,YER149C,PEA2
13,M,10,7276,YFL010C,WWM1
13,M,11,6147,YER150W,SPI1
13,M,12,7277,YFL010W-A,AUA1
13,M,13,6148,YER151C,UBP3
13,M,14,7278,YFL012W,YFL012W
13,M,15,6149,YER152C,YER152C
13,M,16,7279,YFL013C,IES1
13,M,17,6150,YER153C,PET122
13,M,18,7281,YFL033C,RIM15
13,M,19,6151,YER154W,OXA1
13,M,20,7283,YGR122C-A,YGR122C-A
13,M,21,6152,YER155C,BEM2
13,M,22,7390,YOL148C,SPT20
13,M,23,6153,YER156C,YER156C
13,M,24,7286,YGR254W,ENO1
13,N,1,6836,YJR038C,YJR038C
13,N,2,-,,
13,N,3,3858,YDL160C,DHH1
13,N,4,-,,
13,N,5,3865,YDL167C,NRP1
13,N,6,-,,
13,N,7,3883,YDL185W,VMA1
13,N,8,-,,
13,N,9,1628,YOR331C,YOR331C
13,N,10,-,,
13,N,11,5331,YNL003C,PET8
13,N,12,-,,
13,N,13,3215,YBR078W,ECM33
13,N,14,-,,
13,N,15,2992,YNL084C,END3
13,N,16,-,,
13,N,17,2257,YIL098C,FMC1
13,N,18,-,,
13,N,19,7017,YJL184W,GON7
13,N,20,-,,
13,N,21,6760,YPL148C,PPT2
13,N,22,-,,
13,N,23,7135,YPL268W,PLC1
13,N,24,-,,
13,O,1,6155,YER158C,YER158C
13,O,2,7289,YGR258C,RAD2
13,O,3,-,,
13,O,4,-,,
13,O,5,6157,YER161C,SPT2
13,O,6,7290,YGR271W,SLH1
13,O,7,6158,YER162C,RAD4
13,O,8,7389,YNR033W,ABZ1
13,O,9,6159,YER163C,GCG1
13,O,10,7292,YGR273C,YGR273C
13,O,11,6160,YER164W,CHD1
13,O,12,7293,YGR276C,RNH70
13,O,13,6162,YER166W,DNF1
13,O,14,7294,YGR289C,MAL11
13,O,15,6163,YER167W,BCK2
13,O,16,7295,YGR291C,YGR291C
13,O,17,6165,YER169W,RPH1
13,O,18,7296,YGR292W,MAL12
13,O,19,6166,YER170W,ADK2
13,O,20,7345,YBR020W,GAL1
13,O,21,6169,YER173W,RAD24
13,O,22,7346,YBR075W,YBR075W
13,O,23,6170,YER174C,GRX4
13,O,24,7362,YFL033C,RIM15
13,P,1,7151,YPR067W,ISA2
13,P,2,-,,
13,P,3,-,,
13,P,4,-,,
13,P,5,3236,YBR097W,VPS15
13,P,6,-,,
13,P,7,3240,YBR101C,FES1
13,P,8,-,,
13,P,9,3261,YBR122C,MRPL36
13,P,10,-,,
13,P,11,3736,YDL040C,NAT1
13,P,12,-,,
13,P,13,3769,YDL072C,YET3
13,P,14,-,,
13,P,15,6121,YER122C,GLO3
13,P,16,-,,
13,P,17,1348,YJL075C,YJL075C
13,P,18,-,,
13,P,19,3172,YBR035C,PDX3
13,P,20,-,,
13,P,21,5491,YPR072W,NOT5
13,P,22,-,,
13,P,23,6672,YOR008C-A,YOR008C-A
13,P,24,-,,
14,A,1,7441,YAL016C-B,YAL016C-B
14,A,2,7537,YAL021C,CCR4
14,A,3,7442,YAL037C-A,YAL037C-A
14,A,4,7538,YAL044W-A,YAL044W-A
14,A,5,7443,YAL067W-A,YAL067W-A
14,A,6,7539,YBR133C,HSL7
14,A,7,7444,YAR035C-A,YAR035C-A
14,A,8,7541,YCL021W-A,YCL021W-A
14,A,9,7445,YBL008W-A,YBL008W-A
14,A,10,7542,YCL026C-B,HBN1
14,A,11,7446,YBL029C-A,YBL029C-A
14,A,12,7544,YER007W,PAC2
14,A,13,7447,YBL039W-A,YBL039W-A
14,A,14,7545,YER016W,BIM1
14,A,15,7448,YBL071C-B,YBL071C-B
14,A,16,7546,YER099C,PRS2
14,A,17,7449,YBL071W-A,KTI11
14,A,18,7547,YER105C,NUP157
14,A,19,7450,YBL101W-C,YBL101W-C
14,A,20,7548,YER155C,BEM2
14,A,21,7451,YBR056W-A,YBR056W-A
14,A,22,7549,YER186W-A,YER186W-A
14,A,23,7452,YBR058C-A,TSC3
14,A,24,7551,YGL100W,SEH1
14,B,1,7633,YAR042W,SWH1
14,B,2,7729,YAL049C,AIM2
14,B,3,7634,YBL091C-A,SCS22
14,B,4,7730,YBR062C,YBR062C
14,B,5,7635,YBL104C,SEA4
14,B,6,7731,YBR105C,VID24
14,B,7,7636,YBR074W,YBR074W
14,B,8,-,,
14,B,9,7637,YBR098W,MMS4
14,B,10,-,,
14,B,11,7638,YBR122C,MRPL36
14,B,12,7734,YBR274W,CHK1
14,B,13,7639,YBR157C,ICS2
14,B,14,7735,YCL005W-A,VMA9
14,B,15,7640,YBR201W,DER1
14,B,16,-,,
14,B,17,7641,YBR230W-A,YBR230W-A
14,B,18,7737,YCR061W,YCR061W
14,B,19,7642,YCL002C,YCL002C
14,B,20,7738,YCR095W-A,YCR095W-A
14,B,21,-,,
14,B,22,7739,YDL026W,YDL026W
14,B,23,7644,YCL012C,YCL012C
14,B,24,7740,YDL036C,PUS9
14,C,1,7453,YBR072C-A,YBR072C-A
14,C,2,7552,YGL119W,COQ8
14,C,3,7454,YBR085C-A,YBR085C-A
14,C,4,7553,YGL134W,PCL10
14,C,5,7455,YBR111W-A,SUS1
14,C,6,7554,YGL178W,MPT5
14,C,7,7456,YBR182C-A,YBR182C-A
14,C,8,7556,YGL184C,STR3
14,C,9,7457,YBR196C-A,YBR196C-A
14,C,10,7557,YGL185C,YGL185C
14,C,11,7458,YBR196C-B,YBR196C-B
14,C,12,7558,YGL190C,CDC55
14,C,13,7459,YBR200W-A,YBR200W-A
14,C,14,7559,YGL191W,COX13
14,C,15,7460,YBR221W-A,YBR221W-A
14,C,16,7560,YGL192W,IME4
14,C,17,-,,
14,C,18,7561,YGL216W,KIP3
14,C,19,7462,YBR296C-A,YBR296C-A
14,C,20,7562,YGR180C,RNR4
14,C,21,7463,YCL001W-B,YCL001W-B
14,C,22,7563,YHR091C,MSR1
14,C,23,7464,YCL057C-A,MOS1
14,C,24,7565,YKR004C-A,YKR004C-A
14,D,1,7645,YCL014W,BUD3
14,D,2,7741,YDL069C,CBS1
14,D,3,7646,YCL061C,MRC1
14,D,4,7742,YDL077C,VAM6
14,D,5,7647,YCR061W,YCR061W
14,D,6,7743,YDR090C,YDR090C
14,D,7,7648,YDR318W,MCM21
14,D,8,7744,YDR092W,UBC13
14,D,9,7649,YDR475C,JIP4
14,D,10,7745,YDR147W,EKI1
14,D,11,7650,YER109C,FLO8
14,D,12,7746,YDR179W-A,YDR179W-A
14,D,13,-,,
14,D,14,7747,YDR315C,IPK1
14,D,15,7652,YFL031W,HAC1
14,D,16,7748,YDR433W,YDR433W
14,D,17,7653,YFL042C,YFL042C
14,D,18,7749,YDR448W,ADA2
14,D,19,7654,YFR045W,YFR045W
14,D,20,7750,YDR485C,VPS72
14,D,21,7655,YGL033W,HOP2
14,D,22,7751,YDR501W,PLM2
14,D,23,7656,YGL045W,RIM8
14,D,24,7752,YDR518W,EUG1
14,E,2,7567,YKR099C-A,YKR099C-A
14,E,3,7466,YCR075W-A,YCR075W-A
14,E,4,7568,YLL006W-A,YLL006W-A
14,E,5,7467,YDL085C-A,YDL085C-A
14,E,6,7570,YLR264C-A,YLR264C-A
14,E,7,7468,YDL159W-A,YDL159W-A
14,E,8,-,,
14,E,9,7469,YDL160C-A,MHF2
14,E,10,7571,YLR285C-A,YLR285C-A
14,E,11,7470,YDR003W-A,YDR003W-A
14,E,12,7572,YLR307C-A,YLR307C-A
14,E,13,-,,
14,E,14,7573,YLR312C-B,YLR312C-B
14,E,15,7472,YDR034W-B,YDR034W-B
14,E,16,7574,YLR342W-A,YLR342W-A
14,E,17,7473,YDR079C-A,TFB5
14,E,18,7575,YLR361C-A,YLR361C-A
14,E,19,7474,YDR169C-A,YDR169C-A
14,E,20,7576,YLR363W-A,YLR363W-A
14,E,21,7475,YDR182W-A,YDR182W-A
14,E,22,7577,YLR406C-A,YLR406C-A
14,E,23,7476,YDR194W-A,YDR194W-A
14,E,24,7578,YLR412C-A,YLR412C-A
14,F,1,7657,YGL186C,TPN1
14,F,2,7753,YEL022W,GEA2
14,F,3,-,,
14,F,4,7754,YEL041W,YEF1
14,F,5,7659,YGR225W,AMA1
14,F,6,7755,YER015W,FAA2
14,F,7,-,,
14,F,8,7756,YER026C,CHO1
14,F,9,-,,
14,F,10,-,,
14,F,11,-,,
14,F,12,7758,YER076C,YER076C
14,F,13,-,,
14,F,14,7759,YFL010W-A,AUA1
14,F,15,7664,YJL012C,VTC4
14,F,16,7760,YFR038W,IRC5
14,F,17,7665,YJL016W,YJL016W
14,F,18,7761,YGL023C,PIB2
14,F,19,-,,
14,F,20,7762,YGL032C,AGA2
14,F,21,7667,YJL020C,BBC1
14,F,22,-,,
14,F,23,7668,YJL088W,ARG3
14,F,24,7764,YGL081W,YGL081W
14,G,1,7477,YDR246W-A,YDR246W-A
14,G,2,7579,YML007C-A,YML007C-A
14,G,3,-,,
14,G,4,7580,YML054C-A,YML054C-A
14,G,5,7479,YDR322C-A,TIM11
14,G,6,7581,YML058W-A,HUG1
14,G,7,7480,YDR379C-A,YDR379C-A
14,G,8,7582,YMR001C-A,YMR001C-A
14,G,9,7481,YDR524C-B,YDR524C-B
14,G,10,7583,YMR013W-A,YMR013W-A
14,G,11,7482,YDR524W-A,YDR524W-A
14,G,12,7585,YMR105W-A,YMR105W-A
14,G,13,-,,
14,G,14,7587,YMR175W-A,YMR175W-A
14,G,15,7484,YEL059C-A,SOM1
14,G,16,7588,YMR182W-A,YMR182W-A
14,G,17,7485,YER053C-A,YER053C-A
14,G,18,7589,YMR194C-B,CMC4
14,G,19,-,,
14,G,20,7590,YMR230W-A,YMR230W-A
14,G,21,-,,
14,G,22,7591,YMR242W-A,YMR242W-A
14,G,23,7488,YER087C-B,SBH1
14,G,24,7592,YMR247W-A,YMR247W-A
14,H,1,7669,YJL096W,MRPL49
14,H,2,7765,YGL101W,YGL101W
14,H,3,7670,YJL160C,YJL160C
14,H,4,7766,YGL104C,VPS73
14,H,5,7671,YJR060W,CBF1
14,H,6,-,,
14,H,7,7672,YJR085C,YJR085C
14,H,8,7768,YGL196W,DSD1
14,H,9,7673,YJR086W,STE18
14,H,10,7769,YGL202W,ARO8
14,H,11,-,,
14,H,12,7770,YGL211W,NCS6
14,H,13,7675,YJR101W,RSM26
14,H,14,7771,YGL224C,SDT1
14,H,15,7676,YJR112W-A,YJR112W-A
14,H,16,-,,
14,H,17,7677,YJR114W,YJR114W
14,H,18,7773,YGL237C,HAP2
14,H,19,7678,YJR143C,PMT4
14,H,20,7774,YGR037C,ACB1
14,H,21,7679,YJR151C,DAN4
14,H,22,7775,YGR062C,COX18
14,H,23,7680,YKL002W,DID4
14,H,24,7776,YGR161W-C,YGR161W-C
14,I,1,7489,YER175W-A,YER175W-A
14,I,2,7593,YMR272W-B,YMR272W-B
14,I,3,7490,YER180C-A,SLO1
14,I,4,7594,YMR315W-A,YMR315W-A
14,I,5,-,,
14,I,6,7596,YNL042W-B,YNL042W-B
14,I,7,7492,YFL041W-A,YFL041W-A
14,I,8,7597,YNL067W-B,YNL067W-B
14,I,9,7493,YFR012W-A,YFR012W-A
14,I,10,7598,YNL097C-A,YNL097C-A
14,I,11,7494,YFR032C-B,YFR032C-B
14,I,12,7599,YNL130C-A,DGR1
14,I,13,7495,YGL006W-A,YGL006W-A
14,I,14,7601,YNL146C-A,YNL146C-A
14,I,15,7496,YGL007C-A,YGL007C-A
14,I,16,7602,YNL162W-A,YNL162W-A
14,I,17,7497,YGL041C-B,YGL041C-B
14,I,18,7603,YNL277W-A,YNL277W-A
14,I,19,7498,YGL188C-A,YGL188C-A
14,I,20,7605,YOL013W-B,YOL013W-B
14,I,21,-,,
14,I,22,7606,YOL019W-A,YOL019W-A
14,I,23,7500,YGR035W-A,YGR035W-A
14,I,24,7607,YOL038C-A,YOL038C-A
14,J,1,7681,YKL033W-A,YKL033W-A
14,J,2,7777,YGR244C,LSC2
14,J,3,-,,
14,J,4,7778,YHL001W,RPL14b
14,J,5,7683,YKL157W,APE2
14,J,6,7779,YHL004W,MRP4
14,J,7,7684,YKL198C,PTK1
14,J,8,7780,YHR001W,OSH7
14,J,9,7685,YKL201C,MNN4
14,J,10,-,,
14,J,11,-,,
14,J,12,7782,YHR063C,PAN5
14,J,13,7687,YKR054C,DYN1
14,J,14,7783,YHR071W,PCL5
14,J,15,7688,YKR100C,SKG1
14,J,16,-,,
14,J,17,7689,YLR054C,OSW2
14,J,18,-,,
14,J,19,7690,YLR194C,YLR194C
14,J,20,7786,YHR090C,YNG2
14,J,21,7691,YLR211C,YLR211C
14,J,22,7787,YHR098C,SFB3
14,J,23,-,,
14,J,24,-,,
14,K,1,7501,YGR121W-A,YGR121W-A
14,K,2,7608,YOL052C-A,DDR2
14,K,3,7502,YGR146C-A,YGR146C-A
14,K,4,7609,YOL077W-A,ATP19
14,K,5,7503,YGR169C-A,YGR169C-A
14,K,6,7610,YOL086W-A,MHF1
14,K,7,7504,YGR174W-A,YGR174W-A
14,K,8,7611,YOL097W-A,YOL097W-A
14,K,9,7505,YGR204C-A,YGR204C-A
14,K,10,7612,YOL159C-A,YOL159C-A
14,K,11,-,,
14,K,12,7613,YOL164W-A,YOL164W-A
14,K,13,7507,YGR271C-A,EFG1
14,K,14,7616,YOR020W-A,YOR020W-A
14,K,15,7508,YHL015W-A,YHL015W-A
14,K,16,7618,YOR034C-A,YOR034C-A
14,K,17,7509,YHR007C-A,YHR007C-A
14,K,18,7620,YOR161C-C,YOR161C-C
14,K,19,7510,YHR022C-A,YHR022C-A
14,K,20,7621,YOR293C-A,YOR293C-A
14,K,21,7511,YHR050W-A,YHR050W-A
14,K,22,7622,YOR316C-A,YOR316C-A
14,K,23,-,,
14,K,24,7623,YOR376W-A,YOR376W-A
14,L,1,7693,YLR371W,ROM2
14,L,2,7789,YHR141C,RPL42b
14,L,3,-,,
14,L,4,7790,YHR149C,SKG6
14,L,5,7695,YLR419W,YLR419W
14,L,6,-,,
14,L,7,7696,YLR445W,GMC2
14,L,8,-,,
14,L,9,7697,YML034W,SRC1
14,L,10,7793,YHR187W,IKI1
14,L,11,7698,YML104C,MDM1
14,L,12,7794,YHR192W,LNP1
14,L,13,7699,YMR143W,RPS16a
14,L,14,-,,
14,L,15,7700,YMR202W,ERG2
14,L,16,-,,
14,L,17,-,,
14,L,18,7797,YHR205W,SCH9
14,L,19,7702,YMR269W,TMA23
14,L,20,-,,
14,L,21,-,,
14,L,22,7799,YIL041W,GVP36
14,L,23,7704,YNL090W,RHO2
14,L,24,7800,YIL127C,RRT14
14,M,1,7513,YHR086W-A,YHR086W-A
14,M,2,7625,YPL038W-A,YPL038W-A
14,M,3,7514,YHR175W-A,YHR175W-A
14,M,4,7626,YPL096C-A,ERI1
14,M,5,7515,YIL002W-A,YIL002W-A
14,M,6,7627,YPL119C-A,YPL119C-A
14,M,7,7516,YIL046W-A,YIL046W-A
14,M,8,7628,YPL152W-A,YPL152W-A
14,M,9,7517,YIL134C-A,YIL134C-A
14,M,10,7629,YPL189C-A,COA2
14,M,11,7518,YIR018C-A,YIR018C-A
14,M,12,7631,YPR108W-A,YPR108W-A
14,M,13,7519,YIR021W-A,YIR021W-A
14,M,14,7632,YPR159C-A,YPR159C-A
14,M,15,7520,YJL012C-A,YJL012C-A
14,M,16,-,,
14,M,17,7521,YJL047C-A,YJL047C-A
14,M,18,-,,
14,M,19,7522,YJL062W-A,COA3
14,M,20,-,,
14,M,21,7523,YJL077W-B,YJL077W-B
14,M,22,-,,
14,M,23,7524,YJL127C-B,YJL127C-B
14,M,24,-,,
14,N,1,7705,YNL147W,LSM7
14,N,2,-,,
14,N,3,7706,YNL209W,SSB2
14,N,4,7802,YJL059W,YHC3
14,N,5,7707,YNL280C,ERG24
14,N,6,-,,
14,N,7,-,,
14,N,8,7804,YKL065C,YET1
14,N,9,7709,YNR052C,POP2
14,N,10,7805,YKL137W,CMC1
14,N,11,7710,YOL048C,RRT8
14,N,12,-,,
14,N,13,7711,YOL140W,ARG8
14,N,14,7807,YKR091W,SRL3
14,N,15,-,,
14,N,16,7808,YLR084C,RAX2
14,N,17,7713,YOL145C,CTR9
14,N,18,7809,YLR118C,YLR118C
14,N,19,7714,YOL154W,ZPS1
14,N,20,7810,YLR125W,YLR125W
14,N,21,7715,YOL164W,BDS1
14,N,22,-,,
14,N,23,7716,YOR026W,BUB3
14,N,24,7812,YLR251W,SYM1
14,O,2,-,,
14,O,3,7526,YJL136W-A,YJL136W-A
14,O,4,-,,
14,O,5,-,,
14,O,6,-,,
14,O,7,7528,YJR005C-A,YJR005C-A
14,O,8,-,,
14,O,9,7529,YJR135W-A,TIM8
14,O,10,-,,
14,O,11,7530,YJR151W-A,YJR151W-A
14,O,12,-,,
14,O,13,7531,YKL018C-A,YKL018C-A
14,O,14,-,,
14,O,15,7532,YKL068W-A,YKL068W-A
14,O,16,-,,
14,O,17,7533,YKL096C-B,YKL096C-B
14,O,18,-,,
14,O,19,7534,YKL106C-A,YKL106C-A
14,O,20,-,,
14,O,21,-,,
14,O,22,-,,
14,O,23,-,,
14,O,24,-,,
14,P,1,7717,YOR069W,VPS5
14,P,2,7813,YLR329W,REC102
14,P,3,7718,YOR087W,YVC1
14,P,4,7814,YLR332W,MID2
14,P,5,7719,YOR239W,ABP140
14,P,6,-,,
14,P,7,-,,
14,P,8,-,,
14,P,9,7721,YOR298C-A,MBF1
14,P,10,7817,YMR032W,HOF1
14,P,11,7722,YPL075W,GCR1
14,P,12,-,,
14,P,13,7723,YPL165C,SET6
14,P,14,-,,
14,P,15,7724,YPL249C-A,RPL36b
14,P,16,-,,
14,P,17,7725,YPL277C,YPL277C
14,P,18,-,,
14,P,19,7726,YPR089W,YPR089W
14,P,20,-,,
14,P,21,7727,YPR098C,YPR098C
14,P,22,7823,YNL162W,RPL42a
14,P,23,7728,YPR141C,KAR3
14,P,24,7824,YOL073C,YOL073C
15,A,1,2406,YOR150W,MRPL23
15,A,2,2384,YOR128C,ADE2
15,A,3,2414,YOR158W,PET123
15,A,4,285,YEL044W,IES6
15,A,5,5246,YLR337C,VRP1
15,A,6,227,YER087W,AIM10
15,A,7,5247,YLR338W,YLR338W
15,A,8,270,YEL029C,BUD16
15,A,9,5278,YLR369W,SSQ1
15,A,10,973,YHR010W,RPL27a
15,A,11,5298,YLR389C,STE23
15,A,12,984,YHR021C,RPS27b
15,A,13,5300,YLR391W,YLR391W
15,A,14,1515,YLL027W,ISA1
15,A,15,5149,YLR240W,VPS34
15,A,16,4175,YLR226W,BUR2
15,A,17,5153,YLR244C,MAP1
15,A,18,1666,YOR369C,RPS12
15,A,19,4572,YGL206C,CHC1
15,A,20,7280,YFL016C,MDJ1
15,A,21,4589,YGL223C,COG1
15,A,22,7288,YGR257C,MTM1
15,A,23,5308,YLR399C,BDF1
15,A,24,7374,YNL055C,POR1
15,B,1,2406,YOR150W,MRPL23
15,B,2,2384,YOR128C,ADE2
15,B,3,2414,YOR158W,PET123
15,B,4,285,YEL044W,IES6
15,B,5,5246,YLR337C,VRP1
15,B,6,227,YER087W,AIM10
15,B,7,5247,YLR338W,YLR338W
15,B,8,270,YEL029C,BUD16
15,B,9,5278,YLR369W,SSQ1
15,B,10,973,YHR010W,RPL27a
15,B,11,5298,YLR389C,STE23
15,B,12,984,YHR021C,RPS27b
15,B,13,5300,YLR391W,YLR391W
15,B,14,1515,YLL027W,ISA1
15,B,15,5149,YLR240W,VPS34
15,B,16,4175,YLR226W,BUR2
15,B,17,5153,YLR244C,MAP1
15,B,18,1666,YOR369C,RPS12
15,B,19,4572,YGL206C,CHC1
15,B,20,7280,YFL016C,MDJ1
15,B,21,4589,YGL223C,COG1
15,B,22,7288,YGR257C,MTM1
15,B,23,5308,YLR399C,BDF1
15,B,24,7374,YNL055C,POR1
15,C,1,5312,YLR403W,SFP1
15,C,2,7347,YDR417C,YDR417C
15,C,3,5305,YLR396C,VPS33
15,C,4,4797,YGR167W,CLC1
15,C,5,4607,YGL240W,DOC1
15,C,6,3415,YCL007C,CWH36
15,C,7,2769,YPL059W,GRX5
15,C,8,4105,YLR148W,PEP3
15,C,9,2778,YPL050C,MNN9
15,C,10,5005,YKL155C,RSM22
15,C,11,2783,YPL045W,VPS16
15,C,12,145,YER014C-A,BUD25
15,C,13,2797,YPL031C,PHO85
15,C,14,210,YER070W,RNR1
15,C,15,2804,YPL024W,RMI1
15,C,16,277,YEL036C,ANP1
15,C,17,5872,YGR219W,YGR219W
15,C,18,1147,YNL296W,YNL296W
15,C,19,5875,YGR222W,PET54
15,C,20,4072,YDR138W,HPR1
15,C,21,5882,YGR229C,SMI1
15,C,22,7406,YPR133W-A,TOM5
15,C,23,3051,YBL025W,RRN10
15,C,24,4397,YGL029W,CGR1
15,D,1,5312,YLR403W,SFP1
15,D,2,7347,YDR417C,YDR417C
15,D,3,5305,YLR396C,VPS33
15,D,4,4797,YGR167W,CLC1
15,D,5,4607,YGL240W,DOC1
15,D,6,3415,YCL007C,CWH36
15,D,7,2769,YPL059W,GRX5
15,D,8,4105,YLR148W,PEP3
15,D,9,2778,YPL050C,MNN9
15,D,10,5005,YKL155C,RSM22
15,D,11,2783,YPL045W,VPS16
15,D,12,145,YER014C-A,BUD25
15,D,13,2797,YPL031C,PHO85
15,D,14,210,YER070W,RNR1
15,D,15,2804,YPL024W,RMI1
15,D,16,277,YEL036C,ANP1
15,D,17,5872,YGR219W,YGR219W
15,D,18,1147,YNL296W,YNL296W
15,D,19,5875,YGR222W,PET54
15,D,20,4072,YDR138W,HPR1
15,D,21,5882,YGR229C,SMI1
15,D,22,7406,YPR133W-A,TOM5
15,D,23,3051,YBL025W,RRN10
15,D,24,4397,YGL029W,CGR1
15,E,1,3059,YBL033C,RIB1
15,E,2,3119,YBL093C,ROX3
15,E,3,4388,YGL020C,GET1
15,E,4,3026,YBL002W,HTB2
15,E,5,4406,YGL038C,OCH1
15,E,6,5546,YPR131C,NAT3
15,E,7,4437,YGL070C,RPB9
15,E,8,7005,YJL140W,RPB4
15,E,9,4462,YGL095C,VPS45
15,E,10,7161,YBR112C,CYC8
